"contents href","_image_yazkc_11 src","whitespace-normal","font-medium 2","truncate","inline-block","truncate 2"
"https://shopee.co.id/ANTING-FROZEN-SERIES-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.19384088183?extraParams=%7B%22display_model_id%22%3A217432135614%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkubk0j73g9099","ANTING FROZEN SERIES - SDW GOLD - EMAS 18K - BUNGA TANJUNG GOLD","6.804.000","Pilih Lokal","5.0","26 terjual"
"https://shopee.co.id/ANTING-TINDIK-CLOVER-STUDS-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.54508851100?extraParams=%7B%22display_model_id%22%3A345785511717%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mn3skmzfnll2f4","ANTING TINDIK CLOVER STUDS - EMAS 17K - BUNGA TANJUNG GOLD","10.080.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-TWIN-LOVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.47009709824?extraParams=%7B%22display_model_id%22%3A425857155770%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mnmtuacgqv4010","ANTING KLIP TWIN LOVE - EMAS 17K - BUNGA TANJUNG GOLD","5.922.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-OVAL-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.46758677213?extraParams=%7B%22display_model_id%22%3A360768060290%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mmy2oxiaxvk8f7","ANTING KLIP OVAL - EMAS 17K - BUNGA TANJUNG GOLD","5.670.000","1 terjual","5.0",""
"https://shopee.co.id/ANTING-KLIP-BOLA-ANGGUR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43072116455?extraParams=%7B%22display_model_id%22%3A243971934529%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224t-mkufxlah8wld99","ANTING KLIP BOLA ANGGUR - EMAS 17K - BUNGA TANJUNG GOLD","7.056.000","Pilih Lokal","4.8","7 terjual"
"https://shopee.co.id/ANTING-TLUSUP-PLAT-JUNTAI-SOLITAIRE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44109089136?extraParams=%7B%22display_model_id%22%3A260761594818%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mcecide9qtol3f","ANTING TLUSUP PLAT JUNTAI SOLITAIRE - EMAS 17K - BUNGA TANJUNG GOLD","7.308.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-PITA-HATI-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.53656911565?extraParams=%7B%22display_model_id%22%3A218812257540%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wo-mljamjrhtybn25","ANTING TINDIK PITA HATI BLINK - EMAS 17K - BUNGA TANJUNG GOLD","5.796.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-LOVE-WING-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.47459113116?extraParams=%7B%22display_model_id%22%3A365806283668%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mn89r9nnpyx4b1","ANTING TINDIK LOVE WING BOLD - EMAS 18K - BUNGA TANJUNG GOLD","3.780.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-HELLO-KITTY-PINKY-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.57607006328?extraParams=%7B%22display_model_id%22%3A267445599289%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mlmym7ti5w5dbd","ANTING ANAK KAWATAN HELLO KITTY PINKY A - EMAS 17K - BUNGA TANJUNG GOLD","2.646.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-HELLO-KITTY-STRAWBERRY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.47257023263?extraParams=%7B%22display_model_id%22%3A445625243864%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wm-mlmzlnsj3eo57a","ANTING ANAK KAWATAN HELLO KITTY STRAWBERRY - EMAS 17K - BUNGA TANJUNG GOLD","2.898.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-LILI-FLOWER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.41780620260?extraParams=%7B%22display_model_id%22%3A425878759142%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mnv5bwsnp43o22","ANTING TINDIK LILI FLOWER - EMAS 17K - BUNGA TANJUNG GOLD","5.670.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-BULAT-CLOVER-DISCO-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27129455211?extraParams=%7B%22display_model_id%22%3A178777101391%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m7al1fjhz38e2a","ANTING TINDIK BULAT CLOVER DISCO - EMAS 17K - BUNGA TANJUNG GOLD","6.426.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-CLOVER-PLAT-BLINK-WT-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.40763857633?extraParams=%7B%22display_model_id%22%3A243763315736%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224v-mkvz5130xfd1c0","ANTING TINDIK CLOVER PLAT BLINK  WT - EMAS 17K - BUNGA TANJUNG GOLD","8.820.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/ANTING-KLIP-CALYSTA-TETES-AIR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44477058958?extraParams=%7B%22display_model_id%22%3A320262452903%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mkxafrz8e8si76","ANTING KLIP CALYSTA TETES AIR - EMAS 17K - BUNGA TANJUNG GOLD","7.308.000","Pilih Lokal","5.0","5 terjual"
"https://shopee.co.id/ANTING-TINDIK-KUNIA-CLAVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.53359723454?extraParams=%7B%22display_model_id%22%3A315860213387%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wg-mnnof6kzmjnp85","ANTING TINDIK KUNIA CLAVE - EMAS 17K - BUNGA TANJUNG GOLD","5.922.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-BAGUETTE-SAPPHIRE-SERIES-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-i.48895190.22346761064?extraParams=%7B%22display_model_id%22%3A184396507635%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224p-mkuhuxxq2qdidc","ANTING BAGUETTE SAPPHIRE SERIES - SDW GOLD - EMAS 18K - BUNGA TANJUNG","6.804.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-ROUND-ARSIR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.54309714565?extraParams=%7B%22display_model_id%22%3A310860246146%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mnnp0bisjwnab0","ANTING TINDIK ROUND ARSIR - EMAS 17K - BUNGA TANJUNG GOLD","7.812.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-SOLITAIRE-FLOWER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.25515290376?extraParams=%7B%22display_model_id%22%3A217332424379%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wj-mlvrnerkbzepa5","ANTING SOLITAIRE FLOWER - EMAS 17K - BUNGA TANJUNG GOLD","14.707.000","Pilih Lokal","4.3","10 terjual"
"https://shopee.co.id/ANTING-KIDS-ANAK-KAWATAN-LOTSO-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.51610134455?extraParams=%7B%22display_model_id%22%3A385891503412%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mnz4iovpsq2r5e","ANTING KIDS ANAK KAWATAN LOTSO - EMAS 17K - BUNGA TANJUNG GOLD","2.772.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KIDS-ANAK-KLIP-DUMBO-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.52260248629?extraParams=%7B%22display_model_id%22%3A330900869798%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mo27wdpc6hvq88","ANTING KIDS ANAK KLIP DUMBO - EMAS 17K - BUNGA TANJUNG GOLD","4.788.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/GELANG-SPIRAL-ROSE-BOW-PITA-KH-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.55704774831?extraParams=%7B%22display_model_id%22%3A310443268105%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mjjpszzi1jpiee","GELANG SPIRAL ROSE BOW PITA KH - EMAS 17K - BUNGA TANJUNG GOLD","21.238.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/ANTING-LUXE-VARIASI-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22652777362?extraParams=%7B%22display_model_id%22%3A225570016742%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224r-mkuf4vu885xcd7","ANTING LUXE VARIASI - EMAS 17K - BUNGA TANJUNG GOLD","8.732.000","Pilih Lokal","5.0","6 terjual"
"https://shopee.co.id/ANTING-TINDIK-FLOWER-BLINK-LT-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.53859718754?extraParams=%7B%22display_model_id%22%3A330859710955%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mnnp0bipbbi87d","ANTING TINDIK FLOWER BLINK LT - EMAS 17K - BUNGA TANJUNG GOLD","9.324.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-BULAT-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.23157916832?extraParams=%7B%22display_model_id%22%3A258696502928%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r991-loeyvenxw5sq6c","ANTING KLIP BULAT - EMAS 17K - BUNGA TANJUNG GOLD","6.552.000","Pilih Lokal","4.6","24 terjual"
"https://shopee.co.id/ANTING-ANAK-KAWATAN-HELLO-KITTY-PITA-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.49757022522?extraParams=%7B%22display_model_id%22%3A320625010142%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mlmzlnsj67t12c","ANTING ANAK KAWATAN HELLO KITTY PITA B - EMAS 17K - BUNGA TANJUNG GOLD","4.536.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-BAGUETTE-GOLD-SERIES-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.19490315128?extraParams=%7B%22display_model_id%22%3A184933877883%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mkuhuxxpuayuf1","ANTING BAGUETTE GOLD SERIES - SDW GOLD - EMAS 18K - BUNGA TANJUNG GOLD","8.316.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-WAVE-BLINK-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.48457104309?extraParams=%7B%22display_model_id%22%3A430632578788%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mlprdfal7ci75e","ANTING TINDIK WAVE BLINK B - EMAS 17K - BUNGA TANJUNG GOLD","9.954.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-SIMPUL-LOVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.49158623363?extraParams=%7B%22display_model_id%22%3A148008685974%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wg-mmwk19yy5ngo6c","ANTING TINDIK SIMPUL LOVE - EMAS 17K - BUNGA TANJUNG GOLD","3.150.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-DISNEY-MICKEY-PLAT-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.25121558096?extraParams=%7B%22display_model_id%22%3A240557152596%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224z-mkutvzuyaiv5e4","ANTING DISNEY MICKEY PLAT B - EMAS 17K - BUNGA TANJUNG GOLD","8.316.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-LOVE-POLOS-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.42529361110?extraParams=%7B%22display_model_id%22%3A400657758962%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mlzt6488jsp059","ANTING KLIP LOVE POLOS - EMAS 17K - BUNGA TANJUNG GOLD","6.930.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-PITA-LOVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.49959715388?extraParams=%7B%22display_model_id%22%3A259222973371%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mnmsu57rqarqfa","ANTING KLIP PITA LOVE - EMAS 17K - BUNGA TANJUNG GOLD","7.812.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-ANAK-ANIMALS-BAMBI-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.49160027798?extraParams=%7B%22display_model_id%22%3A440883328048%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wm-mnwq8xbvk7wm86","ANTING KLIP ANAK ANIMALS BAMBI - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-LUXURY-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27433222621?extraParams=%7B%22display_model_id%22%3A248165985677%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134201-7rbkd-m8iweebl904t69","ANTING TINDIK LUXURY B - EMAS 17K - BUNGA TANJUNG GOLD","3.780.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/ANTING-KIDS-ANAK-KAWATAN-SNOW-WHITE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.54710469095?extraParams=%7B%22display_model_id%22%3A385918804657%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mo7tafl8qsqu2c","ANTING KIDS ANAK KAWATAN SNOW WHITE - EMAS 17K - BUNGA TANJUNG GOLD","1.890.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-LOVE-BLINK-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.57558851915?extraParams=%7B%22display_model_id%22%3A282538616274%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mn2in4nd9yip2f","ANTING TINDIK LOVE BLINK A - EMAS 17K - BUNGA TANJUNG GOLD","4.536.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-HATI-TETES-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43122913101?extraParams=%7B%22display_model_id%22%3A271861573764%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mlwuepq66dj7cb","ANTING TINDIK HATI TETES - EMAS 17K - BUNGA TANJUNG GOLD","7.308.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-TETES-A-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.40863181686?extraParams=%7B%22display_model_id%22%3A271096566270%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mnazm4drfevaeb","ANTING TINDIK TETES A BOLD - EMAS 18K - BUNGA TANJUNG GOLD","7.056.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-STARDUST-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.45508690751?extraParams=%7B%22display_model_id%22%3A320769268368%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mmydf0bigqgy52","ANTING TINDIK STARDUST A - EMAS 17K - BUNGA TANJUNG GOLD","4.536.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-WILLOW-LEAF-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.53108604111?extraParams=%7B%22display_model_id%22%3A420763310882%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mmwpes48bgg4b9","ANTING KLIP WILLOW LEAF BLINK - EMAS 17K - BUNGA TANJUNG GOLD","5.418.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-SOLITAIRE-HATI-TETES-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.25957402977?extraParams=%7B%22display_model_id%22%3A99499283881%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mg7q94jm23gr9e","ANTING TINDIK SOLITAIRE HATI TETES - EMAS 17K - BUNGA TANJUNG GOLD","7.560.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-PITA-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.49509720802?extraParams=%7B%22display_model_id%22%3A360857132367%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mnmtuacellvqc5","ANTING KLIP PITA BLINK- EMAS 17K - BUNGA TANJUNG GOLD","6.300.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-HELLO-KITTY-FLOWER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.52557002975?extraParams=%7B%22display_model_id%22%3A267445593943%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wk-mlmym7to1zwibb","ANTING ANAK KAWATAN HELLO KITTY FLOWER - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-BOLA-CLOVER-ARSIR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.17399876942?extraParams=%7B%22display_model_id%22%3A240117126759%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224p-mktb2lphg4jn8c","ANTING TINDIK BOLA CLOVER ARSIR - EMAS 17K - BUNGA TANJUNG GOLD","11.718.000","Pilih Lokal","4.3","9 terjual"
"https://shopee.co.id/ANTING-BLITZ-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.49256543876?extraParams=%7B%22display_model_id%22%3A267423185553%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822ws-mnazm4drgtfq6a","ANTING BLITZ BOLD - EMAS 18K - BUNGA TANJUNG GOLD","7.560.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-ETERNAL-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.56409105470?extraParams=%7B%22display_model_id%22%3A420806116831%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822ws-mn88d0v1eghue7","ANTING KLIP ETERNAL BOLD - EMAS 18K - BUNGA TANJUNG GOLD","9.324.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-KIPAS-WARNA-BS-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.46956913523?extraParams=%7B%22display_model_id%22%3A415830911673%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mliykwowpzi8f4","ANTING TINDIK KIPAS WARNA BS - EMAS 17K - BUNGA TANJUNG GOLD","3.402.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/GELANG-PAPERCLIP-SHIMMER-BINTANG-MELT-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.48957164076?extraParams=%7B%22display_model_id%22%3A320637521518%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mlrf8j6rz56t62","GELANG PAPERCLIP SHIMMER BINTANG MELT - EMAS 17K - BUNGA TANJUNG GOLD","8.321.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-GEO-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.50259100769?extraParams=%7B%22display_model_id%22%3A292550315653%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mnazm4dri8067f","ANTING KLIP GEO BOLD - EMAS 18K - BUNGA TANJUNG GOLD","11.088.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-PRINCESS-COLOR-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.16998845118?extraParams=%7B%22display_model_id%22%3A225626632144%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224t-mkuhuxxpq39i66","ANTING PRINCESS COLOR - SDW GOLD - EMAS 18K - BUNGA TANJUNG GOLD","8.316.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/Anting-Kawatan-Permen-Candy-Emas-17K-Bunga-Tanjung-i.48895190.13069555259?extraParams=%7B%22display_model_id%22%3A226520924074%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mmiciouoouf71c","Anting Kawatan Permen Candy - Emas 17K - Bunga Tanjung","5.796.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/ANTING-TINDIK-TETES-AIR-MICKEY-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.53900975931?extraParams=%7B%22display_model_id%22%3A330087811958%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mkxjqk47bmypb4","ANTING TINDIK TETES AIR MICKEY BLINK  - EMAS 17K - BUNGA TANJUNG GOLD","4.914.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TAUGE-BOLA-SHIMMER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.56708871371?extraParams=%7B%22display_model_id%22%3A330787180154%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mn2n5eyzwgsjdb","ANTING TAUGE BOLA SHIMMER - EMAS 17K - BUNGA TANJUNG GOLD","2.268.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-BLITZ-WAVE-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.50706530538?extraParams=%7B%22display_model_id%22%3A340586562244%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mnazm4diapzc61","ANTING BLITZ WAVE BOLD - EMAS 18K - BUNGA TANJUNG GOLD","8.568.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-WILLOW-LEAF-DAUN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27189201153?extraParams=%7B%22display_model_id%22%3A260876003321%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-mkuh8zsagbgl14","ANTING TINDIK WILLOW LEAF DAUN - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","4.9","9 terjual"
"https://shopee.co.id/ANTING-KIDS-ANAK-KAWATAN-CINDERELLA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.50510473151?extraParams=%7B%22display_model_id%22%3A315919406742%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wn-mo7tafl2kv0i8a","ANTING KIDS ANAK KAWATAN CINDERELLA - EMAS 17K - BUNGA TANJUNG GOLD","1.764.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-PEARLY-BOBBA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22319497733?extraParams=%7B%22display_model_id%22%3A400532600055%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224w-mkvq9w9210qrc1","ANTING PEARLY BOBBA - EMAS 17K - BUNGA TANJUNG GOLD","3.276.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/GELANG-PAPERCLIP-SHIMMER-HATI-MELTS-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.55457147561?extraParams=%7B%22display_model_id%22%3A440637485820%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mlrdj9u3kiyp0d","GELANG PAPERCLIP SHIMMER HATI MELTS - EMAS 17K - BUNGA TANJUNG GOLD","9.315.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-FASHION-CLOVER-RAINBOW-LY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.24651010082?extraParams=%7B%22display_model_id%22%3A109043731899%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkt2vnnemwhuf6","ANTING FASHION CLOVER RAINBOW LY - EMAS 17K - BUNGA TANJUNG GOLD","8.538.000","Pilih Lokal","4.8","39 terjual"
"https://shopee.co.id/ANTING-KLIP-TWIN-TETES-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.55409700010?extraParams=%7B%22display_model_id%22%3A390856834347%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mnmrs8gjaark98","ANTING KLIP TWIN TETES - EMAS 17K - BUNGA TANJUNG GOLD","10.080.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-BOLA-KUDA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.51508992112?extraParams=%7B%22display_model_id%22%3A370797398723%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wk-mn5gdphmu6te09","ANTING TINDIK BOLA KUDA - EMAS 17K - BUNGA TANJUNG GOLD","9.198.000","Pilih Lokal","4.9 Penilaian Toko",""
